Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,DroughtMort,
30, Sands2, 8, 21735, 6.3, 7212.4, 2022.5, 53.5, 53.1, 12.8, 28.5, 1.3, 322.2, 3.1, 56.2, 56.1, 895.3, 879, 274.1, 321.8, 144.4, 25, 119.3, 43.7, 3003.5, 964.2, 2698.3, 546.4, 1.3, 1.4, 4.2, 4.9, 1.2, 1.8, 0.7, 0.7, 0.6, 1.6, 126.6, 44.3, 70.1, 61.4, 0, 0, 0, 0, 0.9, 1.1, -0.8, 0, 0.99, 0, 0, 2.6, 0.1, 0.7, 0.1, 307.3, 1.86, 0, 52.1, 
30, Sands1, 9, 27903, 22.2, 5812.9, 1423.7, 39.2, 38.9, 9.1, 21.6, 1.49, 282.4, 3.2, 40.3, 40.2, 630, 621.3, 208.5, 269.5, 103.9, 14, 83.8, 30.5, 2505.2, 676.5, 2159.8, 471.4, 0.9, 0.8, 5.1, 4.6, 1.3, 1.9, 0.5, 0.5, 0.4, 1, 118.2, 35, 57.7, 52.9, 0, 0, 0, 0, 0.9, 1.3, -0.8, 0, 0.87, 0, 0, 3.1, 0.1, 0.6, 0.1, 267.8, 1.98, 0, 36.1, 
30, Sands4, 10, 7168, -19.4, 13220, 9888, 157.4, 154.3, 34.6, 172.5, 1.36, 582.5, 6.5, 228.7, 228.4, 4421.4, 4353.6, 772.3, 834.6, 219.2, 59.6, 213.7, 83.8, 5204.1, 2055.7, 5012.7, 947.5, 6.4, 6.6, 14.7, 23.5, 2.8, 4.9, 1.1, 1.4, 1.1, 3.6, 202.1, 84.8, 121.6, 106.7, 0, -0.1, 0, 0.1, 1.6, 2.2, -2.1, 0, 1.74, 0, 0, 0, 0, 2.3, 0.5, 523.7, 1.93, 0, 12.9, 
30, Shallow3, 11, 25924, -15.2, 9903.8, 1559.8, 83.4, 80.5, 17.5, 26, 0.98, 390.5, 3.5, 37.6, 37.1, 697, 642, 333.5, 354.3, 190.5, 31.3, 145.8, 54.6, 3983.9, 1655.8, 3646, 618.1, 0.9, 0.8, 3.5, 2.3, 1.4, 1.8, 1, 0.9, 0.7, 1.8, 144.4, 68.3, 92.3, 69.3, 0, 0, 0, 0, 1.1, 0.9, -1.1, 0, 1.27, 0.13, 0.02, 3.1, 0.1, 1, 0.2, 379.7, 1.38, 0, 110.2, 
30, Shallow2, 12, 26415, -11.6, 8007.1, 1573.6, 60.3, 59.3, 13.5, 23.5, 0.95, 332.8, 2.5, 38.3, 38.1, 703.1, 676.1, 300.5, 362, 165.1, 24.9, 128.3, 48.4, 3193.6, 1343.9, 2925.6, 544, 0.9, 0.7, 4.2, 2.6, 1.4, 1.8, 0.8, 0.8, 0.6, 1.6, 130.1, 52, 73.5, 60.9, 0, 0, 0, 0, 0.8, 0.6, -0.6, 0, 1.01, 0.01, 0, 40.9, 1.2, 0.8, 0.2, 321.2, 1.38, 0, 72.9, 
30, Shallow1, 13, 10612, -59, 8646.2, 2986.9, 102.5, 100.4, 20.8, 47.4, 0.55, 365.9, 2.9, 86.8, 86.5, 1319.6, 1277.9, 503.3, 569.5, 252.4, 39.9, 187.3, 76, 3397.4, 1467.9, 3201.7, 579.2, 1.9, 1.7, 11, 10.7, 3, 4, 1.3, 1.3, 0.9, 2.5, 146.7, 44.2, 71.6, 64.5, 0, 0, 0, 0, 0.9, 0.6, -0.5, 0, 0.9, 0, 0, 22.3, 0.9, 1.6, 0.2, 333.6, 0.83, 0, 85.1, 
31, Clay3, 0, 34975, 7.5, 9617.5, 1500.5, 126.6, 122.4, 24.3, 25.4, 1.22, 389.3, 6.8, 36.3, 36.1, 669.6, 630.3, 265.8, 300.9, 156.5, 23.8, 125.6, 44.2, 3816.5, 1607.7, 3572.8, 620.5, 0.9, 0.8, 3.3, 2.3, 1.1, 1.6, 0.8, 0.7, 0.6, 1.5, 138, 72.8, 94.1, 69.7, 0, -0.1, 0, 0, 2.3, 1.3, -2.5, 0, 2.39, 0, 0, 2.2, 0.1, 1.8, 0.3, 379.4, 1.83, 0, 164.5, 
31, Clay2, 1, 89356, -12.4, 7985.6, 1669.5, 117.6, 115.6, 20.7, 25.3, 1.11, 342.5, 5.7, 42.3, 42.2, 743, 723.8, 252.4, 295.9, 148, 20.4, 116.8, 41, 3145.2, 1360.2, 2920.9, 559.3, 1, 0.8, 4.7, 3.2, 1.2, 1.6, 0.7, 0.6, 0.6, 1.3, 130.1, 56.6, 76.4, 62.6, 0, 0, 0, 0, 2.1, 0.9, -1.8, 0, 2.03, 0, 0, 5.3, 0.2, 1.8, 0.2, 330, 1.69, 0, 135.1, 
31, Clay1, 2, 10490, -34, 8106.1, 2642.4, 111.1, 108.9, 18.9, 43, 0.83, 359.6, 4.5, 73.2, 73.2, 1169.9, 1141.6, 332.3, 376.4, 169.9, 25.3, 129.4, 47.6, 3222.5, 1362.2, 2948.8, 572.6, 1.6, 1.4, 9.9, 9, 2.2, 2.6, 0.9, 0.8, 0.6, 1.6, 146.5, 46.5, 71.5, 63.8, 0, 0, 0, 0, 1.6, 0.7, -1, 0, 1.39, 0, 0, 11.3, 0.5, 2, 0.2, 332.9, 1.29, 0, 76.3, 
31, ClayLoam3, 3, 35439, 19.6, 9968.8, 1926.2, 132.5, 128.3, 25.1, 32.7, 1.3, 401.3, 7.4, 46.1, 45.9, 859.8, 817.6, 286.3, 320.3, 155.9, 26, 129.6, 45.7, 3944.5, 1606.8, 3769.4, 648.2, 1.2, 1.2, 3.3, 3.5, 1.1, 1.7, 0.8, 0.7, 0.6, 1.6, 139.8, 73.1, 98.5, 72.8, 0, -0.1, 0, 0, 2.3, 1.7, -2.8, 0, 2.4, 0, 0, 6.3, 0.1, 1.9, 0.3, 389.3, 1.93, 0, 164, 
31, ClayLoam2, 4, 67166, 15.1, 6826.5, 907.5, 85.4, 83.8, 15.6, 14.4, 1.36, 302.2, 5.4, 22.8, 22.7, 404.1, 389.4, 188.3, 227.9, 107.3, 15.3, 83.1, 30.3, 2777.4, 1065.2, 2484.1, 499.7, 0.5, 0.5, 2.3, 1.8, 0.8, 1.2, 0.5, 0.5, 0.4, 1, 119.1, 47.7, 68.3, 56.1, 0, 0, 0, 0, 2, 1, -1.7, 0, 2.03, 0, 0, 2.2, 0, 1.3, 0.2, 295, 2.02, 0, 116, 
31, ClayLoam1, 5, 4459, 3.5, 7569.7, 3617.5, 121.9, 120, 20.7, 64.6, 1, 325.8, 5.5, 103.2, 103.2, 1598.4, 1581.2, 353.7, 444.6, 173.9, 24.3, 149.1, 47.9, 2765, 1299.6, 2991.1, 514, 2.3, 2, 12.7, 10.6, 2.6, 3, 0.9, 0.8, 0.7, 1.6, 112.9, 48.2, 69.2, 57.2, 0, 0, 0, 0, 1.6, 1.3, -1.5, 0, 1.62, 0, 0, 0, 0, 2.1, 0.2, 292.6, 1.55, 0, 45.4, 
31, ClayLoam4, 6, 1586, 78.8, 11536.1, 5729.2, 128.3, 123.4, 25.7, 93.5, 1.5, 497.5, 8, 128, 127.9, 2565.6, 2504.3, 433.5, 515.7, 159.9, 40.5, 171.9, 52.3, 4006, 2043.6, 4556.9, 929.6, 3.1, 3.6, 7, 12.9, 1.3, 2.8, 0.8, 1, 0.9, 2.2, 151.2, 87.2, 117.8, 104.2, 0, -0.1, 0, 0.1, 2.2, 1.9, -2.7, 0, 2.22, 0, 0, 23.3, 0.9, 1.8, 0.3, 466.7, 2.26, 0, 56.9, 
31, Sands3, 7, 22943, 30.7, 10476.3, 4000.3, 171.1, 166.7, 29.9, 66.1, 1.6, 437, 9.5, 114.4, 114.3, 1766.8, 1720.9, 387.7, 470.3, 189.6, 40.4, 181.5, 63, 4146.8, 1526.1, 4063.3, 740, 2.9, 3.3, 5.6, 9, 1.4, 2.6, 1, 1, 0.9, 2.5, 151.7, 69.1, 101.3, 83.2, 0, -0.1, 0, 0.1, 2.5, 3.1, -3.3, 0, 2.33, 0.01, 0.01, 34.1, 1, 2.5, 0.4, 412.2, 2.37, 0, 126.5, 
31, Sands2, 8, 21735, -6.6, 7196.8, 2062, 117.9, 116.2, 20.6, 32.1, 1.56, 321.7, 6.6, 59.4, 59.3, 910.2, 894.2, 265.5, 313.2, 144.6, 24.3, 120.8, 42.8, 2995.3, 951.8, 2703, 546.7, 1.4, 1.5, 4.3, 5, 1.2, 1.8, 0.7, 0.7, 0.6, 1.5, 124.8, 45, 70.2, 61.4, 0, -0.1, 0, 0, 1.9, 2.2, -2, 0, 1.97, 0, 0, 1.6, 0, 1.8, 0.2, 306.5, 2.4, 0, 118.6, 
31, Sands1, 9, 27903, 49.3, 5791.3, 1442.8, 70, 69.3, 12.4, 25.3, 1.77, 281.1, 6.2, 42.1, 42.1, 636.5, 628.1, 195.5, 241.2, 103.3, 13.4, 83.7, 28.5, 2492.8, 670.4, 2156.6, 471.4, 0.9, 0.9, 5.1, 4.7, 1.3, 1.7, 0.5, 0.4, 0.4, 1, 116.4, 35.4, 57.7, 52.9, 0, 0, 0, -0.1, 1.8, 2.4, -1.7, 0, 1.49, 0, 0, 0, 0, 1.3, 0.1, 266.5, 2.81, 0, 62.2, 
31, Sands4, 10, 7168, 212.6, 12821.7, 8483.7, 172.8, 167.2, 32.1, 152.7, 1.56, 556.7, 10.8, 198.7, 198.5, 3789.9, 3727.8, 673.7, 1153.5, 194, 53.9, 227.8, 92.5, 4674.5, 2115.2, 5084.2, 947.9, 5.6, 5.8, 12.1, 19.9, 2.4, 6.6, 1, 1.3, 1.1, 4, 177.9, 87.7, 123, 106.8, 0, -0.2, 0, 0, 2.2, 2.9, -4.3, 0, 2.94, 0.03, 0.06, 694.2, 23.2, 2.6, 0.5, 504.3, 2.54, 0, 17.7, 
31, Shallow3, 11, 25924, -16.2, 9902.4, 1587.6, 140.7, 135, 27.8, 26.9, 1.03, 391, 6.3, 39.1, 38.8, 709.8, 655.1, 326.6, 346.6, 191.5, 30.9, 147.4, 54.1, 3974.5, 1646.6, 3662.3, 619, 1, 0.8, 3.6, 2.3, 1.4, 1.8, 1, 0.9, 0.7, 1.8, 142.6, 69.8, 92.9, 69.4, 0, -0.1, 0, -0.1, 2.1, 1.2, -2.3, 0, 2.41, 1.12, 0.12, 0, 0, 2, 0.3, 380.2, 1.63, 0, 184.1, 
31, Shallow2, 12, 26415, -8.9, 8010.5, 1593.9, 118, 115.3, 21.7, 24.9, 1.08, 332.7, 5.4, 40.4, 40.2, 710.6, 684.1, 289.6, 344.3, 164.7, 24.2, 129.1, 47, 3180.6, 1341.9, 2943.2, 544.8, 1, 0.8, 4.2, 2.7, 1.3, 1.7, 0.8, 0.7, 0.6, 1.5, 128.2, 53.2, 74, 61, 0, -0.1, 0, 0, 1.8, 1, -1.7, 0, 2.1, 0.64, 0.11, 10.3, 0.3, 1.7, 0.3, 321, 1.69, 0, 141.8, 
31, Shallow1, 13, 10612, -66.9, 8701.6, 3026, 152.1, 149, 28.1, 50.1, 0.54, 366.2, 4.8, 89.7, 89.6, 1334.9, 1294.8, 492.9, 548, 255.7, 39.2, 190.5, 74.7, 3416.3, 1471.7, 3233.9, 579.7, 1.9, 1.8, 11.2, 10.8, 2.9, 3.9, 1.3, 1.3, 1, 2.5, 145.7, 45, 71.9, 64.6, 0, -0.1, 0, 0, 1.5, 1, -0.9, 0, 1.35, 0.07, 0.02, 0, 0, 2.6, 0.3, 333.7, 0.96, 0, 142.6, 
32, Clay3, 0, 34975, -12, 9593.7, 1513.2, 113.7, 110.5, 22, 25.2, 1.24, 389.5, 5.6, 37.5, 37.3, 674.3, 635.8, 268.2, 304.2, 157.8, 23.7, 127.4, 44.9, 3791.1, 1599.8, 3581.1, 621.6, 0.9, 0.8, 3.3, 2.3, 1.1, 1.6, 0.8, 0.7, 0.6, 1.5, 136, 74, 94.7, 69.9, 0, -0.1, 0, -0.1, 1.8, 1, -2.1, 0, 2.39, 0, 0, 10.3, 0.3, 1.5, 0.3, 379.5, 1.9, 0, 149.1, 
32, Clay2, 1, 89356, -25.9, 7984.6, 1694.3, 103.9, 102.4, 19.3, 25.2, 1.14, 342.7, 4.7, 44, 43.9, 752.9, 734.2, 252.8, 293.5, 149.3, 20.3, 118.3, 41.3, 3134.8, 1356.8, 2932.6, 560.2, 1, 0.9, 4.7, 3.3, 1.2, 1.6, 0.7, 0.6, 0.6, 1.3, 128.4, 57.7, 76.8, 62.7, 0, 0, 0, 0, 1.7, 0.8, -1.5, 0, 1.97, 0, 0, 1.1, 0, 1.5, 0.2, 330, 1.75, 0, 121.1, 
32, Clay1, 2, 10490, -46.3, 8114.1, 2657.5, 110.1, 107.6, 19.2, 42.3, 0.89, 359.2, 4.1, 75.7, 75.6, 1174.4, 1147, 331.2, 376, 172.2, 25.2, 132.1, 47.9, 3211.8, 1362.4, 2966.7, 573.3, 1.7, 1.5, 9.9, 9, 2.2, 2.6, 0.9, 0.8, 0.7, 1.6, 144.6, 47.3, 71.8, 63.8, 0, 0, 0, 0, 1.5, 0.7, -0.9, 0, 1.49, 0, 0, 12.8, 0.5, 1.9, 0.2, 332.4, 1.32, 0, 78.8, 
32, ClayLoam3, 3, 35439, -14.6, 9950.3, 1937.1, 116.1, 112.9, 22.3, 32.2, 1.34, 401.6, 5.7, 47.5, 47.3, 863.5, 822.1, 291.7, 326.8, 158.2, 26.2, 131.9, 47.1, 3928.4, 1596.4, 3776.3, 649.1, 1.3, 1.2, 3.3, 3.5, 1.1, 1.7, 0.8, 0.7, 0.7, 1.7, 138.1, 74.2, 99.1, 73, 0, -0.1, 0, 0, 1.8, 1.3, -2.1, 0, 2.41, 0, 0, 2.4, 0, 1.6, 0.3, 389.5, 2.04, 0, 143.3, 
32, ClayLoam2, 4, 67166, -4.9, 6806.9, 917.7, 71.9, 70.8, 13.7, 14.1, 1.4, 301.9, 4, 23.6, 23.5, 408.1, 393.7, 190.2, 229.8, 108.5, 15.3, 84.5, 31, 2759, 1058.9, 2488.7, 500.3, 0.6, 0.5, 2.3, 1.8, 0.8, 1.3, 0.5, 0.5, 0.4, 1, 117.4, 48.5, 68.7, 56.2, 0, 0, 0, 0, 1.5, 0.8, -1.3, 0, 1.99, 0, 0, 6.4, 0.2, 1, 0.2, 294.6, 2.11, 0, 99.2, 
32, ClayLoam1, 5, 4459, -19.6, 7599.5, 3643.4, 112.6, 111.1, 20.2, 63.3, 1.06, 325.9, 4.7, 105.8, 105.7, 1608, 1591, 343.8, 418.9, 175.3, 23.7, 150.3, 46.8, 2772.4, 1301.8, 3010.7, 514.6, 2.3, 2, 12.8, 10.6, 2.6, 2.9, 0.9, 0.8, 0.8, 1.5, 111.9, 49.1, 69.6, 57.2, 0, 0, 0, 0, 1.3, 1.1, -1.2, 0, 1.64, 0, 0, 0, 0, 1.9, 0.2, 292.7, 1.56, 0, 44.1, 
32, ClayLoam4, 6, 1586, 10, 11547.1, 5706.8, 124.4, 120.9, 23.6, 92.7, 1.51, 497.4, 6.3, 130, 129.9, 2553, 2493.6, 434.5, 507.5, 161.9, 40.8, 174.8, 52.7, 4009, 2037.1, 4570.5, 930.4, 3.1, 3.7, 7, 12.9, 1.3, 2.7, 0.8, 1, 0.9, 2.2, 149.6, 88.3, 118, 104.3, 0, -0.1, 0, 0.1, 1.7, 1.6, -2, 0, 2.22, 0, 0, 0, 0, 1.8, 0.3, 466.7, 2.29, 0, 49.7, 
32, Sands3, 7, 22943, -34.4, 10468, 4039.8, 156.8, 153.4, 28.4, 65.7, 1.61, 436.9, 7.3, 118, 117.8, 1781.4, 1736.4, 389.3, 465.1, 192.2, 40.6, 184.9, 63.8, 4142.5, 1512.6, 4072.4, 740.5, 3, 3.4, 5.7, 9, 1.4, 2.6, 1, 1, 0.9, 2.5, 150, 69.9, 101.6, 83.2, 0, -0.1, 0, 0.1, 1.9, 2.5, -2.4, 0, 2.33, 0.03, 0.02, 1.6, 0, 2.3, 0.3, 411.8, 2.44, 0, 115.3, 
32, Sands2, 8, 21735, -18.1, 7183.8, 2091.1, 105.8, 104.6, 19.4, 31.8, 1.62, 321.3, 5.6, 61.4, 61.3, 921.9, 906.2, 267.4, 310.6, 146.5, 24.3, 122.7, 42.9, 2990, 942.1, 2705, 546.8, 1.5, 1.5, 4.4, 5.1, 1.2, 1.8, 0.7, 0.7, 0.6, 1.5, 123.3, 45.5, 70.4, 61.5, 0, -0.1, 0, 0, 1.5, 1.9, -1.7, 0, 1.95, 0, 0, 0.1, 0, 1.5, 0.2, 305.9, 2.44, 0, 107.1, 
32, Sands1, 9, 27903, 27.9, 5768.2, 1440.2, 65.7, 65.1, 12.2, 24.3, 1.88, 279.6, 5.3, 42.7, 42.7, 634.7, 626.5, 192, 233.1, 103.7, 13.2, 84.5, 28.1, 2479, 664.5, 2153.3, 471.4, 0.9, 0.9, 5.1, 4.7, 1.2, 1.7, 0.5, 0.4, 0.4, 0.9, 114.8, 35.6, 57.6, 52.9, 0, 0, 0, -0.1, 1.5, 2.1, -1.4, 0, 1.53, 0, 0, 3.5, 0.2, 1.1, 0.1, 265.1, 2.8, 0, 62.2, 
32, Sands4, 10, 7168, 75.4, 12921.2, 8469.7, 187, 181.5, 32.3, 154.5, 1.48, 557.1, 9.3, 205.3, 204.9, 3778.1, 3716.6, 652.4, 1010.9, 196.9, 53.8, 230.3, 88, 4700.4, 2136.5, 5135.9, 948.3, 5.7, 6, 12.1, 19.8, 2.3, 5.8, 1, 1.3, 1.2, 3.8, 176.3, 89.6, 124, 106.8, 0, -0.1, 0, 0.1, 2, 2.8, -3.5, 0, 3, 0.06, 0.17, 0, 0, 2.9, 0.5, 505.3, 2.48, 0, 17.9, 
32, Shallow3, 11, 25924, -24, 9893.2, 1600.7, 125.8, 121.3, 25.4, 26.8, 1.05, 391.3, 5.5, 39.5, 39.3, 713.9, 659.8, 326.5, 350.2, 193.1, 30.6, 149.7, 54.8, 3957.7, 1639.8, 3675.9, 619.8, 1, 0.8, 3.6, 2.3, 1.4, 1.8, 1, 0.9, 0.7, 1.8, 140.8, 71, 93.5, 69.5, 0, -0.1, 0, -0.1, 1.7, 1, -2, 0, 2.41, 1.17, 0.14, 10.4, 0.3, 1.8, 0.3, 380.3, 1.66, 0, 169.1, 
32, Shallow2, 12, 26415, -23.3, 8019, 1619.9, 108.7, 106.4, 20.8, 25, 1.12, 332.9, 4.7, 41.7, 41.6, 720.6, 694.5, 287.2, 335.1, 166.2, 23.9, 130.6, 46.9, 3176.7, 1339.4, 2957.4, 545.5, 1, 0.8, 4.3, 2.7, 1.3, 1.7, 0.8, 0.7, 0.7, 1.5, 126.7, 54.2, 74.4, 61, 0, 0, 0, 0, 1.6, 0.9, -1.5, 0, 2.05, 0.5, 0.1, 0.1, 0, 1.5, 0.2, 321.1, 1.73, 0, 133.1, 
32, Shallow1, 13, 10612, -57.5, 8749.3, 3059.8, 150.3, 147.1, 27.9, 49.7, 0.63, 366.5, 4.9, 92.2, 92, 1347.4, 1308.2, 480.1, 528.7, 258.1, 38.3, 193.4, 73.3, 3429.5, 1474.2, 3265.3, 580.3, 2, 1.8, 11.3, 10.9, 2.8, 3.7, 1.3, 1.3, 1, 2.4, 144.3, 46, 72.3, 64.6, 0, -0.1, 0, 0, 1.5, 1, -1, 0, 1.46, 0.31, 0.03, 5.7, 0.2, 2.5, 0.3, 333.8, 1.03, 0, 141, 
33, Clay3, 0, 34975, 12.7, 9578, 1496.8, 87, 84.7, 18.3, 24.3, 1.26, 389.8, 4.8, 36.5, 36.4, 667.5, 630.5, 267.1, 305.5, 158.4, 23.6, 128.7, 44.9, 3772, 1594.8, 3588.5, 622.7, 0.9, 0.8, 3.3, 2.3, 1.1, 1.6, 0.8, 0.7, 0.6, 1.5, 134.4, 75.3, 95.3, 70, 0, 0, 0, -0.1, 1.5, 0.8, -1.9, 0, 2.38, 0, 0, 7.7, 0.2, 1.2, 0.2, 379.8, 1.91, 0, 113.4, 
33, Clay2, 1, 89356, -2, 7975.7, 1689.3, 86.1, 84.9, 17.1, 24.6, 1.17, 342.6, 4.3, 43.8, 43.8, 750.7, 732.7, 249.9, 291.3, 149.7, 20.1, 119.5, 40.9, 3116.6, 1354.9, 2943, 561.1, 1, 0.9, 4.7, 3.3, 1.2, 1.5, 0.7, 0.6, 0.6, 1.3, 126.7, 58.8, 77.3, 62.8, 0, 0, 0, 0, 1.5, 0.7, -1.5, 0, 2.09, 0, 0, 12, 0.4, 1.2, 0.2, 330, 1.79, 0, 98.2, 
33, Clay1, 2, 10490, -21.2, 8132.4, 2686.5, 99.3, 97.3, 18.5, 41.6, 0.92, 359.6, 4.2, 77.5, 77.4, 1186.3, 1159.9, 321.2, 358.7, 173.8, 24.9, 133.8, 46.9, 3212.5, 1362.1, 2983.7, 574.1, 1.7, 1.5, 10, 9.1, 2.1, 2.5, 0.9, 0.8, 0.7, 1.6, 143.3, 48.3, 72.2, 63.9, 0, 0, 0, 0, 1.5, 0.6, -1.1, 0, 1.71, 0, 0, 0, 0, 1.8, 0.2, 332.5, 1.41, 0, 66.9, 
33, ClayLoam3, 3, 35439, 15.1, 9928.3, 1923.2, 95.2, 92.7, 19.5, 31.1, 1.35, 401.7, 5.3, 47.1, 47, 857.3, 817.2, 290.1, 327.8, 158.8, 26.2, 133.5, 47.3, 3906.7, 1588.7, 3782.9, 650, 1.3, 1.2, 3.3, 3.5, 1.1, 1.7, 0.8, 0.7, 0.7, 1.7, 136.3, 75.4, 99.7, 73.1, 0, -0.1, 0, 0, 1.6, 1.1, -2.1, 0, 2.42, 0, 0, 11.7, 0.3, 1.3, 0.2, 389.6, 2.03, 0, 115.9, 
33, ClayLoam2, 4, 67166, 15.7, 6791.3, 916.3, 61.9, 60.9, 12.2, 13.8, 1.42, 301.7, 4, 23.7, 23.6, 407.4, 393.4, 186.7, 226.3, 108.7, 15.1, 85.3, 30.5, 2744, 1053.7, 2492.8, 500.8, 0.6, 0.5, 2.3, 1.8, 0.8, 1.2, 0.5, 0.5, 0.4, 1, 115.9, 49.4, 69.1, 56.3, 0, 0, 0, 0, 1.4, 0.7, -1.4, 0, 2.1, 0, 0, 3.9, 0.1, 0.9, 0.1, 294.5, 2.14, 0, 83.5, 
33, ClayLoam1, 5, 4459, -7.7, 7625, 3651.4, 98, 96.8, 20, 59.9, 1.08, 326, 4.4, 105.7, 105.7, 1611.8, 1595.1, 333.9, 400.6, 176.8, 23.4, 152, 46.4, 2778.7, 1302.5, 3028.5, 515.3, 2.3, 2, 12.8, 10.6, 2.5, 2.8, 0.9, 0.8, 0.8, 1.5, 110.9, 49.9, 69.9, 57.3, 0, 0, 0, 0, 1.3, 1, -1.3, 0, 1.68, 0, 0, 0, 0, 1.6, 0.2, 293, 1.62, 0, 38, 
33, ClayLoam4, 6, 1586, 34, 11559.5, 5670.1, 111.4, 108.3, 22.7, 89.5, 1.58, 497.5, 6.2, 130.2, 130, 2535.7, 2478.2, 428.6, 495.8, 163, 40.7, 177.4, 52.5, 4012.6, 2031.2, 4584.4, 931.3, 3.1, 3.7, 7, 12.8, 1.3, 2.7, 0.8, 1, 0.9, 2.2, 148.2, 89.5, 118.4, 104.4, 0, -0.1, 0, 0.1, 1.7, 1.5, -2.2, 0, 2.36, 0, 0, 0, 0, 1.5, 0.3, 467, 2.33, 0, 43.7, 
33, Sands3, 7, 22943, -3.3, 10458.1, 4046, 136, 133.1, 26.4, 63.5, 1.67, 436.6, 6.9, 118.9, 118.7, 1783.5, 1739.7, 386, 458.9, 193.5, 40.6, 187.9, 63.8, 4135.1, 1501, 4080.9, 741, 3, 3.4, 5.7, 9.1, 1.4, 2.5, 1, 1, 0.9, 2.5, 148.3, 70.8, 101.9, 83.3, 0, -0.1, 0, 0, 1.8, 2.3, -2.5, 0, 2.42, 0, 0.01, 6.5, 0.2, 1.9, 0.3, 411.5, 2.49, 0, 96.5, 
33, Sands2, 8, 21735, -4.1, 7175, 2110.4, 91.9, 90.9, 17.7, 31.2, 1.66, 320.8, 5.2, 62.2, 62.2, 930.1, 914.9, 263.7, 306.2, 147.5, 24.2, 124.4, 42.8, 2985.8, 934, 2708.1, 547.1, 1.5, 1.6, 4.4, 5.1, 1.1, 1.8, 0.7, 0.7, 0.6, 1.5, 122, 46.1, 70.5, 61.5, 0, -0.1, 0, 0, 1.4, 1.7, -1.6, 0, 2.08, 0, 0, 0, 0, 1.3, 0.2, 305.3, 2.54, 0, 89, 
33, Sands1, 9, 27903, 35, 5733.4, 1389.9, 59.3, 58.8, 11.4, 22.9, 1.87, 277.6, 5, 41.8, 41.8, 611.9, 604, 189.5, 239, 103.1, 13.1, 85.5, 27.9, 2451.2, 660.6, 2150.2, 471.5, 0.9, 0.8, 5, 4.6, 1.2, 1.6, 0.5, 0.4, 0.4, 0.9, 112.8, 35.9, 57.5, 53, 0, 0, 0, -0.1, 1.4, 2, -1.4, 0, 1.58, 0, 0, 22.2, 0.6, 1, 0.1, 263.4, 2.87, 0, 55, 
33, Sands4, 10, 7168, 43.7, 12987.5, 8424.7, 162.5, 158.2, 31.6, 147.4, 1.51, 557.7, 7.9, 207.1, 206.7, 3754.9, 3695.1, 651.6, 933.7, 201.6, 55.2, 234, 87.4, 4721.5, 2143.4, 5173.9, 948.7, 5.8, 6.1, 12, 19.6, 2.3, 5.4, 1, 1.3, 1.2, 3.8, 174.9, 91, 125, 106.9, 0, -0.1, 0, 0.1, 1.7, 2.3, -3, 0, 3.22, 0.08, 0.12, 0, 0, 2.4, 0.5, 506.6, 2.46, 0, 13, 
33, Shallow3, 11, 25924, 8.4, 9887.1, 1578.8, 96.1, 93, 20.3, 25.7, 1.07, 391.6, 4.8, 38.4, 38.3, 705, 652.5, 323, 349.4, 193.4, 30.1, 150.9, 54.1, 3944.3, 1635.7, 3686.7, 620.5, 1, 0.8, 3.6, 2.3, 1.4, 1.8, 1, 0.9, 0.8, 1.8, 139.2, 72.4, 94.1, 69.6, 0, -0.1, 0, -0.1, 1.5, 0.9, -2, 0, 2.39, 1.54, 0.13, 9.3, 0.3, 1.3, 0.2, 380.8, 1.67, 0, 125.8, 
33, Shallow2, 12, 26415, -1.9, 8026.9, 1606.7, 87.3, 85.6, 17.7, 24.1, 1.17, 333, 4.2, 41.2, 41.1, 715.1, 689.8, 281.2, 333.1, 166.4, 23.5, 132, 46.6, 3171.6, 1338.2, 2970.9, 546.1, 1, 0.8, 4.2, 2.7, 1.3, 1.7, 0.8, 0.7, 0.7, 1.5, 125.3, 55.2, 74.8, 61.1, 0, 0, 0, 0, 1.4, 0.7, -1.4, 0, 2.12, 0.83, 0.09, 2.7, 0.1, 1.2, 0.2, 321.3, 1.81, 0, 104, 
